loss,auc,val_loss,val_auc
0.3451140224933624,0.5639886260032654,271.0,0.5
0.2731137573719025,0.6437563896179199,6.169140815734862,0.5
0.2667979300022125,0.6524655222892761,1.982421875,0.5169843435287476
0.2631570696830749,0.6619288921356201,1.4065430164337158,0.5000585317611694
0.2584971487522125,0.6686078310012817,0.613476574420929,0.5136107206344604
0.25865638256073004,0.669822096824646,0.4581542909145355,0.5589955449104309
0.254277765750885,0.6782715916633606,0.52001953125,0.5382557511329651
0.24986732006073,0.6845834851264954,0.3971191346645355,0.6099963188171387
0.2456479370594025,0.6944750547409058,0.33710938692092896,0.589863121509552
0.2428456246852875,0.694179892539978,0.44550782442092896,0.5227949023246765
0.2387058436870575,0.7012310028076172,0.37041017413139343,0.5878819227218628
0.2338283360004425,0.7030832171440125,0.484130859375,0.5449374318122864
0.23033607006073,0.710006058216095,0.4536621272563934,0.5839337110519409
0.2275974452495575,0.7176839113235474,0.9833984375,0.5424738526344299
0.22678010165691376,0.7179128527641296,0.91845703125,0.5392484068870544
0.2247420698404312,0.7175083160400391,0.3636474609375,0.6292849779129028
0.22098973393440247,0.7270984649658203,0.85595703125,0.568867564201355
0.21709409356117249,0.7359252572059631,1.0916016101837158,0.5390756726264954
0.21517281234264374,0.7351691126823425,1.5457031726837158,0.5255396366119385
0.21172299981117249,0.7444756627082825,1.004492163658142,0.508219301700592
0.2069065272808075,0.7499467730522156,2.154101610183716,0.5038400888442993
0.20683223009109494,0.7517244219779968,1.3095703125,0.5370531678199768
0.2000812143087387,0.7641047835350037,2.3876953125,0.5002620220184326
0.1970904916524887,0.7665606737136841,1.1611328125,0.5246724486351013
0.1930568516254425,0.7722034454345703,0.482373058795929,0.6191680431365967
0.19053319096565247,0.7751358151435852,0.5986328125,0.5683884620666504
0.18814484775066376,0.7761195302009583,0.4249023497104645,0.6905791759490967
0.18525762856006625,0.78009432554245,0.5443359613418579,0.6390935778617859
0.18092678487300876,0.7862350344657898,0.596972644329071,0.6152882575988771
0.176580011844635,0.7937410473823547,0.7204101681709291,0.5938293933868408
0.17170782387256622,0.7983728051185608,0.4251953065395355,0.6438156962394714
0.16706915199756622,0.7998574376106262,0.5101562738418579,0.6451954841613771
0.16487188637256622,0.8034537434577942,0.40229493379592896,0.646104097366333
0.15801206231117249,0.8065746426582336,0.4571289122104645,0.6426319479942322
0.15139903128147125,0.8128864169120789,0.4671386778354645,0.6012641191482544
0.14689038693904874,0.820273756980896,0.462646484375,0.60103440284729
0.14280635118484494,0.8138625621795654,0.516845703125,0.5939742922782898
0.13310176134109494,0.8242567777633667,0.8328124880790709,0.5601785778999329
0.1196620762348175,0.8289604187011719,0.806640625,0.6354957222938538
0.11571469902992247,0.8275172114372253,0.5328613519668579,0.6228134632110596
0.11759617179632187,0.8249642252922058,0.546679675579071,0.5988872647285461
0.09622059762477876,0.8402060270309448,0.556103527545929,0.6105220317840576
0.079119473695755,0.8475787043571472,0.652294933795929,0.5838932991027832
0.07124063372612,0.8424245119094849,0.552685558795929,0.5721743702888489
0.06265192478895187,0.8433204293251038,0.40087890625,0.6527512073516846
0.04955192282795906,0.8468788862228394,1.1438477039337158,0.526400089263916
0.039221059530973434,0.8515177965164185,0.5277343988418579,0.6071540117263794
0.07643857598304749,0.8316665291786194,1.366601586341858,0.5274609923362732
0.030469812452793118,0.8574283123016357,0.558837890625,0.5944666266441345
0.024233611300587654,0.8596552610397339,0.3812499940395355,0.661063015460968
