loss,auc,val_loss,val_auc
0.34507685899734497,0.5643303990364075,283.875,0.5
0.273076593875885,0.6433758735656738,6.899219036102295,0.5
0.26639458537101746,0.651652991771698,1.5695313215255735,0.5169462561607361
0.2620318830013275,0.6626043319702148,1.0525391101837158,0.5035074949264526
0.259149968624115,0.6687567830085754,0.591748058795929,0.520095944404602
0.25686779618263245,0.6757688522338867,0.5951172113418579,0.5221658945083618
0.25316321849823004,0.6787047386169434,0.522265613079071,0.5468159914016724
0.24864131212234494,0.6837817430496216,0.3596435487270355,0.6032851934432983
0.24608314037323,0.6899451613426208,0.4219970703125,0.6016615033149719
0.24368950724601746,0.6929522752761841,0.353515625,0.5139356851577759
0.2374851405620575,0.6989274024963379,0.44487306475639343,0.5618273019790649
0.23329229652881625,0.7035994529724121,0.7689453363418579,0.5133526921272278
0.2289508432149887,0.70947265625,0.6351562738418579,0.5601223111152649
0.22556471824646,0.7134714126586914,0.668652355670929,0.5284415483474731
0.22389818727970126,0.7202659249305725,0.6795898675918579,0.5761005282402039
0.2230914682149887,0.720658004283905,1.2373046875,0.5164107084274292
0.22062882781028748,0.7273710370063782,0.558154284954071,0.5258206129074097
0.21577785909175876,0.7337190508842468,0.61376953125,0.5287810564041138
0.21376635134220126,0.737410306930542,0.3821777403354645,0.6201980710029602
0.21129575371742249,0.7431272268295288,0.39472657442092896,0.6134781241416931
0.20530104637146,0.7526798248291016,0.6592773795127869,0.5263566970825195
0.20260487496852875,0.7506421804428101,0.42656251788139343,0.6082237362861633
0.199762761592865,0.7598123550415039,0.4788086116313934,0.6342223286628723
0.1959918588399887,0.7652976512908936,0.4620117247104645,0.5931040048599243
0.1917698085308075,0.7707468867301941,0.38154298067092896,0.660207986831665
0.18620765209198,0.7798119783401489,0.42817384004592896,0.6954132914543152
0.182245671749115,0.7808062434196472,0.3602050840854645,0.7029559016227722
0.17929209768772125,0.7901109457015991,0.30378419160842896,0.6702364087104797
0.17650571465492249,0.7938584685325623,0.2730956971645355,0.6744452118873596
0.17094886302947998,0.7980424165725708,0.36967775225639343,0.6587536931037903
0.1694362461566925,0.8007537126541138,0.3484130799770355,0.664138913154602
0.16452956199645996,0.7998701930046082,0.4893066585063934,0.684425950050354
0.15636411309242249,0.8080487847328186,0.431396484375,0.6665547490119934
0.15228271484375,0.8067609667778015,0.514941394329071,0.5754318237304688
0.15146802365779874,0.8129506707191467,1.012597680091858,0.5606998205184937
0.14316193759441376,0.8144081234931946,0.6719726920127869,0.5717898011207581
0.13583241403102875,0.8192170262336731,0.36328125,0.6740635633468628
0.1279323399066925,0.8208877444267273,0.8992187380790709,0.5721006989479065
0.11741439253091812,0.8292895555496216,0.639355480670929,0.5778771638870239
0.10949309170246124,0.8302277326583862,0.487500011920929,0.6192032098770142
0.10099195688962936,0.8326535820960999,0.3259521424770355,0.6950796246528625
0.09118519723415376,0.8322161436080933,0.494824230670929,0.6507595181465149
0.08339923620223999,0.8405523300170898,0.966699242591858,0.5884450078010559
0.0775146484375,0.8408784270286559,0.4967285096645355,0.6031255125999451
0.06570103019475937,0.8402281999588013,0.586474597454071,0.5761950612068176
0.061253424733877175,0.8409701585769653,0.5188965201377869,0.6135635375976562
0.05707516893744469,0.8392852544784546,1.090722680091858,0.5655630230903625
0.049082882702350616,0.8445929288864136,0.606201171875,0.6416587233543396
0.04356583207845688,0.8388975858688354,0.863037109375,0.5458884835243225
0.039018381386995316,0.8379614949226379,0.71923828125,0.5843819379806519
