loss,auc,val_loss,val_auc
0.34878674149513245,0.5258573293685913,2.9406249523162837,0.5089465379714966
0.2878895699977875,0.5889214873313904,1.2947266101837158,0.5061829686164856
0.2798488438129425,0.6173239946365356,0.3323974609375,0.5869321227073669
0.27475905418396,0.6354382634162903,0.3232421875,0.6348460912704468
0.271356999874115,0.6466103792190552,0.33256837725639343,0.5689926147460938
0.26853877305984497,0.6533195376396179,0.3468261659145355,0.5069072842597961
0.26596999168396,0.6579791307449341,0.36845704913139343,0.4773865342140198
0.2636347413063049,0.6625205278396606,0.3929687440395355,0.4809426665306091
0.2615170776844025,0.6679581999778748,0.35493165254592896,0.5124769806861877
0.25965416431426996,0.6722956299781799,0.375,0.5079367160797119
0.25796642899513245,0.6759613752365112,0.41826173663139343,0.5044159293174744
0.2568571865558624,0.6780298352241516,0.4381347596645355,0.5151103138923645
0.254877507686615,0.6813182830810547,0.44013673067092896,0.5235368013381958
0.2536090314388275,0.6821487545967102,0.4505371153354645,0.5356457233428955
0.25215479731559753,0.6841744184494019,0.4590820372104645,0.5431684255599976
0.2509128749370575,0.6863172650337219,0.4449706971645355,0.5533256530761719
0.2495754063129425,0.6891291737556458,0.39848634600639343,0.5718058347702026
0.24814240634441376,0.6916238069534302,0.3215087950229645,0.617848813533783
0.2467518746852875,0.6943805813789368,0.27763673663139343,0.6665883064270021
0.24522334337234494,0.6969620585441589,0.3214111328125,0.661483108997345
0.2436629682779312,0.6985445618629456,0.41259765625,0.6125708818435669
0.2420282810926437,0.700552761554718,0.512011706829071,0.5903725624084473
0.24068020284175876,0.702662467956543,0.44189453125,0.6037027835845947
0.23916228115558624,0.7043687701225281,0.554248034954071,0.5869917869567871
0.2381591796875,0.7063617110252379,0.4236816465854645,0.6044525504112244
0.2371189296245575,0.7064509391784668,0.3843750059604645,0.6290574073791504
0.23524542152881625,0.7104449272155762,0.4356933534145355,0.6095030307769775
0.23691725730896,0.706821858882904,0.4925293028354645,0.6040399670600891
0.233271062374115,0.7139661908149719,0.31181642413139343,0.6463691592216492
0.23214589059352875,0.7131462097167969,0.4068359434604645,0.6131162643432617
0.2327403277158737,0.7135653495788574,0.2850341796875,0.6513476371765137
0.232305109500885,0.7126541137695312,0.3833984434604645,0.6338876485824585
0.22934889793396,0.717253565788269,0.37109375,0.6368634700775146
0.22848378121852875,0.7184751629829407,0.3851562440395355,0.6218321919441223
0.2286907732486725,0.7178681492805481,0.30461427569389343,0.6337137818336487
0.227910578250885,0.7192957997322083,0.4452148377895355,0.6354026198387146
0.22622282803058624,0.7210534811019897,0.365234375,0.6431028246879578
0.2260264605283737,0.7210366725921631,0.3167480528354645,0.6338672041893005
0.2251666635274887,0.7226722836494446,0.4693847596645355,0.6339319944381714
0.22386899590492249,0.7233257293701172,0.3741210997104645,0.6376744508743286
0.22438646852970126,0.723581075668335,0.4778320491313934,0.629097580909729
0.2235187143087387,0.7243306040763855,0.30517578125,0.6438194513320923
0.22373896837234494,0.7240714430809021,0.3479980528354645,0.6486504077911377
0.22185483574867249,0.7264358401298523,0.40473634004592896,0.6434968709945679
0.2211383432149887,0.7285304069519043,0.35600587725639343,0.6521477103233337
0.22057044506073,0.7286202907562256,0.362060546875,0.6521140336990356
0.21983271837234494,0.7294350862503052,0.36503908038139343,0.6515192985534668
0.21895168721675876,0.7305235862731934,0.3504638671875,0.6546155214309692
0.21809454262256625,0.7314662933349609,0.28544923663139343,0.6713808178901672
0.21768055856227875,0.7327430844306946,0.2648681700229645,0.681474506855011
